none,none,slight,none,none,none,none,none,slight,none,none,slight,slight,none,slight,slight,none,slight,slight,slight,slight,slight,slight,none,slight,slight,slight,none,none,slight,slight,none,none,none,slight,none,extensive,moderate,slight,slight,slight,slight,slight,slight,moderate,slight,slight,complete,slight,moderate,extensive,complete,complete,complete,extensive,extensive,extensive,slight,moderate,slight,slight,extensive,moderate,slight,complete,complete,slight,slight,slight,complete,complete,slight,slight,none,complete,slight,slight
none,slight,slight,none,none,slight,none,slight,slight,slight,slight,extensive,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,none,slight,slight,slight,slight,slight,extensive,slight,none,none,moderate,none,slight,slight,slight,slight,slight,slight,none,none,moderate,slight,moderate,complete,slight,slight,slight,slight,complete,complete,extensive,slight,extensive,slight,moderate,slight,moderate,extensive,moderate,slight,complete,complete,slight,slight,slight,slight,moderate,complete,extensive,slight,complete,none,moderate
none,none,slight,none,none,none,none,none,slight,none,none,slight,slight,slight,slight,slight,slight,slight,none,none,none,none,slight,slight,slight,slight,none,slight,slight,slight,slight,none,slight,none,none,none,slight,none,slight,none,none,none,slight,none,slight,none,slight,complete,none,slight,none,none,complete,complete,slight,slight,complete,slight,slight,slight,none,none,slight,none,complete,complete,none,slight,none,extensive,slight,moderate,slight,slight,complete,none,slight
none,none,none,none,none,slight,none,none,none,none,none,none,slight,none,none,none,none,slight,none,slight,slight,none,slight,slight,slight,moderate,slight,moderate,complete,slight,moderate,extensive,extensive,slight,extensive,slight,none,slight,slight,moderate,slight,extensive,none,none,slight,slight,slight,complete,slight,extensive,slight,slight,moderate,extensive,slight,moderate,extensive,moderate,slight,slight,moderate,slight,slight,extensive,complete,complete,slight,extensive,moderate,moderate,moderate,slight,extensive,slight,extensive,slight,slight
none,none,slight,none,none,none,none,none,none,none,none,slight,slight,slight,slight,none,none,slight,none,none,none,none,slight,none,none,slight,none,slight,moderate,slight,slight,none,none,none,none,none,slight,slight,slight,slight,slight,none,slight,none,slight,none,none,complete,none,slight,slight,slight,complete,extensive,slight,none,slight,slight,slight,none,slight,slight,slight,none,complete,complete,none,slight,none,moderate,complete,slight,slight,none,complete,none,slight
none,none,slight,none,none,none,none,none,none,slight,slight,slight,none,slight,none,none,slight,slight,none,none,none,none,slight,slight,none,slight,none,slight,complete,moderate,complete,slight,slight,none,none,none,none,none,none,none,slight,none,none,none,none,none,none,complete,none,slight,slight,slight,complete,complete,slight,slight,complete,slight,slight,none,none,none,slight,none,none,moderate,none,slight,none,slight,slight,slight,slight,none,extensive,none,slight
moderate,none,slight,slight,slight,slight,slight,slight,slight,slight,slight,moderate,slight,moderate,slight,moderate,slight,moderate,moderate,slight,slight,slight,slight,slight,slight,none,slight,slight,extensive,none,moderate,slight,slight,slight,slight,slight,moderate,slight,slight,slight,slight,slight,moderate,none,slight,slight,slight,complete,slight,slight,moderate,complete,complete,complete,extensive,extensive,extensive,slight,moderate,slight,moderate,slight,slight,slight,complete,extensive,none,slight,slight,moderate,moderate,moderate,slight,slight,complete,slight,slight
slight,slight,slight,slight,slight,slight,slight,none,slight,slight,slight,slight,slight,slight,slight,slight,none,complete,none,slight,slight,none,extensive,complete,slight,moderate,slight,complete,complete,complete,extensive,moderate,slight,none,slight,slight,complete,slight,none,slight,moderate,slight,slight,slight,extensive,none,moderate,extensive,none,slight,slight,slight,none,none,none,none,slight,slight,extensive,slight,slight,extensive,slight,slight,complete,complete,none,moderate,slight,complete,complete,complete,complete,slight,complete,none,slight
slight,none,slight,none,slight,none,none,none,slight,none,slight,slight,slight,slight,none,slight,none,slight,slight,none,none,slight,slight,slight,none,none,slight,slight,slight,slight,slight,none,none,none,none,none,slight,slight,slight,slight,none,slight,none,none,moderate,none,slight,complete,none,slight,slight,moderate,moderate,slight,slight,slight,extensive,extensive,moderate,moderate,slight,moderate,extensive,slight,complete,complete,none,none,none,slight,slight,extensive,slight,slight,complete,none,slight
moderate,slight,slight,slight,slight,slight,none,slight,moderate,slight,slight,slight,complete,moderate,slight,complete,slight,complete,extensive,moderate,extensive,moderate,complete,complete,extensive,complete,slight,complete,complete,complete,complete,extensive,moderate,slight,complete,extensive,complete,complete,moderate,complete,complete,extensive,complete,extensive,complete,moderate,complete,complete,extensive,extensive,complete,complete,complete,complete,moderate,slight,moderate,extensive,complete,complete,extensive,complete,extensive,slight,complete,complete,extensive,complete,complete,complete,complete,complete,extensive,slight,complete,moderate,complete
slight,none,none,none,none,none,none,none,slight,none,none,slight,none,none,slight,none,none,slight,none,none,none,none,none,slight,none,slight,none,none,slight,slight,slight,slight,slight,none,moderate,none,slight,slight,slight,slight,slight,moderate,slight,none,none,slight,slight,complete,none,slight,slight,slight,extensive,complete,slight,none,moderate,slight,slight,slight,moderate,slight,slight,slight,moderate,complete,slight,slight,none,complete,moderate,none,slight,none,complete,none,none
slight,none,slight,none,none,none,none,none,complete,none,slight,slight,extensive,extensive,moderate,moderate,slight,moderate,none,none,none,slight,slight,slight,slight,complete,none,none,complete,slight,complete,slight,slight,none,none,none,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,complete,slight,slight,slight,slight,complete,complete,extensive,complete,complete,complete,complete,complete,moderate,slight,extensive,slight,extensive,complete,moderate,complete,none,moderate,extensive,extensive,complete,none,complete,slight,moderate
extensive,moderate,slight,slight,slight,slight,slight,slight,complete,slight,slight,moderate,moderate,extensive,slight,slight,complete,extensive,moderate,slight,complete,slight,extensive,moderate,complete,complete,moderate,slight,extensive,complete,none,none,none,slight,extensive,slight,complete,complete,slight,moderate,extensive,slight,slight,slight,complete,none,extensive,slight,slight,extensive,complete,moderate,complete,complete,extensive,extensive,complete,moderate,moderate,moderate,moderate,slight,slight,slight,complete,complete,slight,moderate,extensive,moderate,moderate,moderate,slight,slight,extensive,complete,complete
slight,none,slight,slight,none,none,none,none,slight,slight,slight,none,slight,slight,slight,slight,slight,slight,slight,none,slight,none,moderate,slight,slight,complete,none,slight,extensive,extensive,complete,moderate,moderate,moderate,slight,slight,moderate,extensive,moderate,slight,moderate,slight,slight,slight,moderate,slight,slight,complete,complete,slight,slight,moderate,complete,complete,extensive,extensive,extensive,extensive,slight,slight,extensive,extensive,slight,moderate,moderate,complete,complete,extensive,complete,moderate,slight,extensive,extensive,moderate,moderate,extensive,extensive
complete,slight,slight,slight,slight,slight,slight,slight,complete,none,none,complete,slight,extensive,slight,moderate,none,complete,extensive,slight,slight,slight,moderate,slight,slight,moderate,slight,slight,none,moderate,slight,complete,complete,moderate,moderate,extensive,moderate,extensive,moderate,slight,moderate,slight,complete,slight,complete,moderate,slight,extensive,moderate,slight,complete,complete,slight,slight,slight,moderate,extensive,moderate,slight,extensive,extensive,slight,complete,slight,extensive,slight,slight,complete,slight,slight,slight,complete,extensive,slight,moderate,slight,moderate
slight,none,complete,extensive,slight,slight,slight,slight,extensive,slight,extensive,moderate,extensive,moderate,extensive,complete,slight,extensive,extensive,complete,complete,moderate,extensive,complete,complete,extensive,extensive,extensive,moderate,complete,extensive,moderate,moderate,slight,extensive,slight,complete,complete,extensive,complete,complete,extensive,extensive,extensive,complete,moderate,extensive,complete,complete,extensive,complete,complete,slight,extensive,moderate,slight,extensive,extensive,complete,complete,extensive,complete,complete,complete,complete,complete,complete,complete,slight,complete,complete,complete,extensive,complete,complete,slight,complete
slight,none,slight,slight,none,none,none,slight,slight,none,none,slight,slight,slight,slight,slight,slight,moderate,slight,slight,none,slight,slight,slight,slight,slight,slight,slight,complete,slight,complete,slight,slight,none,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,moderate,none,slight,none,none,slight,slight,slight,moderate,moderate,extensive,moderate,moderate,slight,none,slight,slight,slight,extensive,slight,extensive,extensive,slight,slight,extensive,extensive,slight,slight,slight,none,complete,slight,extensive
moderate,complete,slight,slight,moderate,slight,moderate,slight,extensive,moderate,slight,moderate,slight,complete,slight,complete,slight,complete,slight,slight,slight,slight,complete,complete,slight,complete,slight,complete,complete,moderate,complete,extensive,complete,none,moderate,complete,complete,moderate,complete,extensive,moderate,slight,slight,none,complete,none,slight,complete,slight,slight,moderate,extensive,complete,complete,complete,complete,complete,complete,complete,complete,slight,complete,slight,none,complete,extensive,slight,moderate,none,complete,complete,extensive,extensive,none,moderate,none,slight
moderate,none,none,none,none,slight,none,slight,slight,none,none,slight,none,slight,none,none,none,slight,slight,none,slight,none,moderate,slight,slight,extensive,none,extensive,extensive,slight,moderate,slight,slight,none,moderate,none,slight,slight,slight,moderate,complete,moderate,extensive,slight,slight,moderate,slight,complete,slight,moderate,complete,extensive,complete,complete,extensive,moderate,extensive,extensive,slight,slight,slight,moderate,slight,none,complete,slight,none,slight,slight,complete,complete,slight,slight,none,complete,slight,moderate
none,none,slight,none,none,none,none,none,slight,none,none,none,none,slight,slight,slight,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,slight,none,none,none,slight,none,none,none,slight,none,none,complete,none,none,slight,slight,slight,slight,slight,slight,slight,none,none,slight,none,none,none,none,slight,slight,none,none,none,none,none,slight,none,none,slight,none,none
none,none,slight,slight,none,none,none,none,none,slight,none,none,none,slight,slight,slight,none,none,none,none,none,none,slight,none,none,slight,none,slight,none,slight,none,none,slight,none,moderate,none,slight,slight,slight,slight,slight,none,slight,none,slight,none,moderate,complete,none,none,slight,moderate,slight,slight,slight,none,none,slight,slight,slight,slight,slight,slight,none,none,slight,slight,slight,none,none,none,moderate,extensive,none,extensive,none,extensive
slight,none,slight,none,none,none,none,none,none,none,none,none,none,slight,none,none,none,slight,none,none,none,none,slight,slight,none,moderate,none,slight,slight,none,slight,slight,slight,none,slight,none,moderate,slight,slight,slight,extensive,slight,moderate,none,slight,none,none,none,none,none,slight,none,slight,none,none,none,none,slight,slight,none,slight,none,slight,slight,extensive,extensive,none,slight,none,slight,none,slight,slight,none,slight,none,slight
slight,none,none,none,none,none,none,none,slight,none,none,slight,slight,moderate,none,slight,none,slight,slight,none,slight,slight,slight,extensive,slight,complete,slight,moderate,moderate,none,none,slight,slight,none,slight,slight,complete,slight,none,moderate,complete,none,moderate,slight,moderate,none,slight,none,none,slight,complete,moderate,none,extensive,moderate,moderate,extensive,moderate,slight,extensive,slight,none,complete,slight,complete,complete,slight,slight,slight,slight,slight,moderate,slight,slight,complete,slight,moderate
slight,slight,slight,slight,none,none,slight,slight,slight,none,none,moderate,slight,slight,slight,slight,slight,moderate,none,slight,slight,slight,moderate,moderate,none,complete,slight,extensive,extensive,slight,complete,extensive,moderate,moderate,moderate,slight,moderate,moderate,slight,moderate,extensive,extensive,slight,slight,slight,moderate,moderate,complete,complete,moderate,moderate,complete,complete,complete,moderate,moderate,complete,moderate,complete,complete,moderate,slight,slight,slight,moderate,complete,complete,complete,none,extensive,extensive,extensive,complete,moderate,complete,slight,slight
slight,none,none,none,none,slight,none,none,none,none,none,slight,none,none,none,none,none,slight,none,none,none,none,none,slight,none,none,none,slight,none,slight,none,none,none,slight,slight,none,none,complete,slight,slight,moderate,slight,slight,none,slight,none,slight,moderate,none,slight,moderate,complete,extensive,extensive,slight,moderate,slight,slight,slight,extensive,slight,slight,slight,none,moderate,complete,none,moderate,slight,slight,slight,moderate,slight,slight,extensive,none,moderate
none,none,slight,none,none,none,none,none,none,none,none,none,slight,slight,slight,slight,none,slight,none,none,none,none,slight,slight,none,slight,none,extensive,moderate,none,none,none,none,none,moderate,none,moderate,slight,none,extensive,complete,slight,moderate,none,slight,none,slight,extensive,none,slight,complete,moderate,none,none,slight,none,none,slight,slight,none,slight,slight,slight,none,slight,slight,none,slight,none,none,slight,moderate,slight,slight,moderate,none,moderate
none,none,slight,none,none,none,none,none,none,none,none,none,slight,slight,slight,slight,none,none,none,none,none,none,slight,slight,none,slight,none,extensive,extensive,slight,moderate,slight,slight,none,slight,none,slight,slight,slight,slight,extensive,extensive,slight,none,none,none,moderate,complete,none,none,slight,slight,moderate,slight,slight,slight,moderate,none,slight,slight,none,slight,slight,slight,complete,complete,none,none,none,extensive,extensive,slight,slight,none,complete,none,none
slight,none,none,none,none,none,none,slight,slight,none,none,slight,none,slight,none,none,none,slight,none,none,none,none,slight,slight,none,slight,none,slight,none,none,none,none,none,slight,none,none,none,slight,slight,none,slight,none,none,none,slight,none,slight,moderate,none,none,slight,slight,slight,moderate,slight,slight,moderate,none,none,slight,none,none,slight,none,extensive,extensive,slight,slight,slight,slight,moderate,slight,slight,none,complete,none,none
none,none,extensive,slight,none,slight,slight,none,slight,slight,slight,slight,moderate,slight,slight,slight,slight,slight,none,none,slight,none,slight,slight,slight,moderate,none,moderate,none,slight,none,slight,none,none,moderate,none,moderate,slight,none,extensive,complete,moderate,slight,none,moderate,none,slight,complete,slight,moderate,moderate,moderate,slight,extensive,moderate,slight,complete,slight,none,slight,slight,none,slight,none,extensive,complete,slight,slight,slight,complete,complete,slight,none,slight,complete,slight,moderate
none,none,slight,none,none,none,none,none,none,slight,slight,none,slight,none,slight,none,slight,none,none,none,none,none,none,none,none,slight,none,none,none,slight,moderate,none,none,none,none,none,slight,none,slight,slight,slight,none,none,none,none,none,none,none,none,none,none,none,slight,slight,slight,none,none,slight,none,slight,slight,none,slight,slight,slight,slight,none,slight,slight,none,none,slight,slight,slight,slight,slight,slight
slight,none,none,none,none,none,none,slight,slight,none,none,slight,none,slight,none,none,none,none,none,none,none,slight,slight,none,none,moderate,none,none,none,none,none,slight,none,none,none,none,slight,slight,none,none,slight,none,none,none,none,none,none,none,none,none,none,slight,none,none,slight,slight,none,none,slight,slight,slight,slight,slight,none,slight,slight,none,none,none,slight,slight,none,none,none,extensive,none,none
slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,none,slight,slight,slight,moderate,slight,none,slight,none,none,none,none,slight,slight,none,none,slight,slight,none,none,slight,slight,slight,slight,complete,slight,none,slight,moderate,moderate,slight,moderate,none,none,slight,slight,moderate,complete,none,slight,slight,slight,complete,moderate,extensive,moderate,complete,slight,moderate,slight,moderate,slight,slight,none,slight,extensive,slight,complete,slight,moderate,moderate,extensive,complete,extensive,slight,complete,complete
complete,slight,none,none,slight,moderate,slight,moderate,slight,none,none,moderate,slight,moderate,slight,slight,none,extensive,slight,slight,slight,slight,extensive,complete,none,complete,none,extensive,complete,moderate,complete,extensive,moderate,slight,moderate,slight,complete,slight,moderate,moderate,complete,extensive,moderate,slight,extensive,slight,complete,complete,slight,slight,extensive,complete,complete,complete,extensive,moderate,complete,slight,extensive,moderate,moderate,moderate,moderate,none,complete,complete,moderate,slight,slight,complete,complete,moderate,extensive,slight,complete,none,slight
extensive,moderate,moderate,slight,slight,slight,slight,slight,complete,moderate,slight,moderate,slight,moderate,slight,moderate,slight,moderate,complete,slight,extensive,extensive,moderate,moderate,moderate,complete,moderate,moderate,complete,slight,extensive,slight,slight,slight,moderate,slight,complete,moderate,moderate,moderate,extensive,moderate,extensive,moderate,moderate,slight,slight,slight,slight,slight,slight,slight,complete,complete,moderate,extensive,complete,moderate,extensive,slight,moderate,slight,slight,slight,extensive,extensive,moderate,slight,slight,extensive,moderate,slight,slight,slight,complete,complete,complete
slight,none,slight,none,none,none,none,none,slight,none,none,slight,none,slight,slight,slight,slight,slight,none,none,none,slight,extensive,slight,none,extensive,none,extensive,complete,slight,slight,slight,moderate,moderate,extensive,slight,slight,slight,slight,moderate,slight,moderate,moderate,slight,slight,slight,slight,extensive,slight,moderate,slight,slight,complete,complete,moderate,slight,extensive,extensive,moderate,moderate,slight,slight,slight,slight,complete,complete,slight,slight,slight,extensive,complete,slight,slight,slight,complete,slight,moderate
slight,slight,slight,none,slight,none,none,none,extensive,slight,none,moderate,slight,slight,slight,moderate,none,moderate,slight,none,none,none,slight,slight,slight,complete,none,none,moderate,slight,complete,moderate,slight,none,none,none,extensive,slight,none,none,slight,slight,slight,slight,slight,none,slight,complete,none,slight,complete,moderate,extensive,slight,slight,slight,extensive,complete,extensive,extensive,slight,complete,complete,slight,complete,complete,slight,slight,slight,extensive,slight,moderate,slight,none,complete,slight,moderate
moderate,none,moderate,slight,slight,none,none,none,slight,none,none,slight,slight,slight,slight,moderate,slight,complete,slight,slight,slight,slight,moderate,moderate,slight,complete,slight,complete,complete,extensive,complete,moderate,moderate,slight,complete,slight,extensive,moderate,moderate,moderate,slight,moderate,moderate,slight,complete,slight,moderate,complete,slight,extensive,complete,complete,complete,extensive,extensive,complete,complete,complete,complete,complete,extensive,complete,complete,slight,complete,complete,slight,extensive,slight,extensive,complete,extensive,moderate,slight,complete,slight,extensive
complete,slight,slight,slight,moderate,slight,slight,none,moderate,slight,slight,slight,slight,extensive,slight,moderate,slight,extensive,none,slight,slight,none,moderate,moderate,slight,slight,slight,extensive,slight,complete,slight,moderate,moderate,complete,extensive,slight,complete,complete,complete,complete,complete,extensive,complete,slight,extensive,complete,complete,complete,complete,extensive,complete,complete,complete,complete,extensive,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,extensive,complete,extensive,complete,complete,slight,slight,slight,complete,moderate,slight
slight,slight,moderate,slight,slight,none,none,none,moderate,slight,none,moderate,slight,moderate,moderate,slight,extensive,slight,none,none,none,none,slight,slight,none,extensive,none,none,slight,slight,complete,slight,slight,slight,slight,none,moderate,moderate,none,slight,slight,none,slight,slight,moderate,none,slight,complete,slight,slight,moderate,slight,complete,complete,moderate,slight,complete,complete,moderate,complete,moderate,moderate,complete,slight,complete,complete,none,slight,slight,complete,complete,slight,slight,none,complete,slight,complete
extensive,slight,slight,slight,none,slight,slight,slight,extensive,none,none,moderate,slight,slight,slight,moderate,slight,moderate,slight,slight,slight,slight,slight,slight,slight,complete,slight,moderate,moderate,complete,complete,complete,extensive,complete,extensive,slight,complete,complete,complete,complete,complete,extensive,complete,slight,moderate,extensive,extensive,complete,slight,extensive,complete,extensive,complete,complete,moderate,extensive,complete,complete,extensive,extensive,moderate,moderate,complete,none,complete,complete,none,slight,slight,complete,complete,moderate,moderate,slight,complete,slight,moderate
slight,none,slight,slight,none,slight,slight,slight,moderate,none,none,slight,slight,slight,slight,slight,extensive,moderate,none,none,none,none,slight,moderate,none,complete,none,slight,complete,moderate,complete,slight,slight,slight,extensive,none,complete,moderate,complete,moderate,moderate,slight,extensive,slight,complete,slight,slight,complete,none,moderate,complete,extensive,complete,extensive,slight,slight,slight,moderate,slight,slight,slight,slight,slight,slight,complete,complete,slight,slight,slight,complete,complete,complete,moderate,slight,complete,slight,slight
moderate,slight,slight,none,slight,slight,slight,extensive,extensive,none,slight,complete,slight,slight,moderate,moderate,slight,extensive,slight,slight,slight,slight,slight,moderate,none,slight,slight,moderate,complete,complete,complete,extensive,extensive,slight,extensive,moderate,extensive,moderate,extensive,extensive,moderate,moderate,complete,slight,slight,complete,extensive,complete,extensive,extensive,complete,complete,complete,complete,complete,complete,complete,extensive,complete,extensive,extensive,slight,complete,complete,complete,complete,moderate,extensive,slight,complete,complete,moderate,moderate,slight,complete,none,extensive
complete,slight,slight,slight,slight,slight,slight,slight,complete,slight,none,extensive,slight,slight,slight,moderate,none,moderate,complete,extensive,slight,moderate,moderate,slight,moderate,complete,moderate,moderate,complete,extensive,complete,complete,moderate,slight,moderate,slight,moderate,extensive,moderate,extensive,slight,moderate,complete,slight,extensive,slight,slight,slight,slight,extensive,slight,slight,slight,slight,moderate,slight,slight,moderate,extensive,moderate,moderate,slight,slight,slight,none,none,moderate,moderate,slight,slight,slight,slight,slight,slight,moderate,slight,slight
none,none,slight,none,none,none,none,slight,slight,none,slight,slight,slight,slight,slight,none,none,moderate,none,none,none,none,moderate,moderate,none,slight,none,complete,complete,complete,complete,moderate,complete,slight,complete,slight,moderate,extensive,complete,complete,complete,moderate,complete,slight,moderate,slight,extensive,complete,slight,extensive,complete,complete,complete,complete,extensive,slight,moderate,extensive,extensive,slight,slight,extensive,moderate,none,extensive,complete,moderate,complete,slight,complete,complete,moderate,extensive,slight,complete,slight,extensive
moderate,slight,slight,none,slight,slight,slight,slight,slight,slight,moderate,slight,slight,slight,slight,slight,none,slight,slight,slight,slight,slight,slight,slight,slight,moderate,slight,slight,slight,none,none,slight,slight,none,none,slight,moderate,slight,slight,none,slight,slight,moderate,slight,moderate,none,none,slight,none,slight,slight,slight,complete,extensive,slight,slight,extensive,none,none,none,moderate,none,moderate,slight,complete,complete,slight,none,slight,complete,moderate,slight,slight,slight,complete,slight,slight
slight,none,moderate,none,none,slight,slight,none,extensive,slight,slight,moderate,moderate,moderate,extensive,extensive,none,complete,slight,none,slight,slight,complete,extensive,none,moderate,none,slight,extensive,slight,slight,extensive,moderate,none,none,none,extensive,complete,slight,extensive,extensive,slight,complete,none,moderate,none,none,moderate,none,none,complete,moderate,complete,complete,extensive,slight,complete,slight,moderate,moderate,slight,slight,moderate,none,moderate,extensive,slight,slight,none,complete,complete,moderate,slight,slight,complete,none,slight
none,none,slight,none,none,none,none,none,slight,slight,slight,slight,moderate,slight,moderate,slight,none,slight,none,none,none,none,slight,slight,none,moderate,none,slight,extensive,slight,none,slight,slight,none,none,slight,slight,moderate,slight,slight,moderate,slight,extensive,none,slight,none,slight,extensive,none,none,slight,slight,none,none,slight,slight,slight,slight,moderate,slight,moderate,slight,slight,slight,slight,slight,none,slight,none,extensive,extensive,slight,slight,slight,complete,none,slight
slight,slight,slight,slight,slight,slight,slight,slight,extensive,none,none,moderate,moderate,moderate,slight,moderate,none,moderate,slight,none,slight,none,slight,slight,slight,complete,slight,slight,extensive,slight,extensive,slight,slight,none,moderate,slight,moderate,moderate,moderate,moderate,moderate,slight,moderate,slight,moderate,slight,slight,complete,slight,slight,complete,moderate,complete,complete,extensive,moderate,extensive,moderate,moderate,moderate,extensive,slight,complete,slight,complete,complete,slight,slight,slight,complete,complete,complete,slight,slight,extensive,slight,extensive
none,none,slight,none,none,none,none,none,slight,none,none,slight,slight,slight,moderate,slight,none,slight,none,none,none,none,slight,slight,none,slight,none,slight,extensive,slight,slight,slight,none,none,none,none,slight,none,none,slight,slight,none,slight,none,slight,none,none,slight,none,slight,slight,slight,slight,slight,slight,none,slight,none,slight,none,slight,none,slight,none,none,slight,none,none,none,none,none,slight,none,none,slight,none,slight
slight,none,none,none,none,slight,slight,slight,slight,none,none,slight,slight,slight,slight,slight,none,slight,none,none,none,none,slight,slight,none,extensive,none,none,extensive,slight,complete,slight,slight,slight,none,none,slight,slight,slight,slight,slight,slight,slight,none,slight,none,slight,complete,none,none,slight,slight,slight,moderate,none,slight,extensive,slight,slight,moderate,slight,slight,slight,none,complete,complete,none,extensive,none,complete,complete,moderate,moderate,none,complete,none,slight
slight,none,slight,none,slight,none,slight,slight,slight,slight,none,slight,slight,slight,slight,slight,slight,slight,none,none,none,slight,slight,moderate,slight,complete,slight,none,complete,complete,complete,complete,extensive,none,moderate,slight,extensive,moderate,moderate,slight,slight,slight,slight,slight,moderate,none,slight,slight,none,moderate,slight,slight,extensive,extensive,slight,slight,moderate,slight,slight,slight,slight,slight,slight,none,complete,complete,slight,extensive,slight,moderate,slight,slight,slight,none,moderate,slight,slight
moderate,none,slight,none,none,none,none,none,none,none,slight,slight,slight,slight,slight,slight,none,slight,none,none,none,slight,slight,slight,none,slight,none,moderate,complete,slight,complete,slight,slight,none,extensive,slight,moderate,none,extensive,moderate,slight,moderate,slight,none,moderate,none,moderate,complete,none,slight,slight,slight,slight,slight,slight,complete,extensive,moderate,moderate,moderate,moderate,slight,complete,slight,extensive,moderate,slight,extensive,moderate,complete,complete,complete,moderate,slight,complete,slight,complete
none,none,none,none,none,none,none,none,none,none,none,none,slight,none,slight,none,none,slight,none,none,none,none,none,none,none,none,none,slight,complete,slight,moderate,none,slight,none,slight,none,slight,none,slight,slight,slight,slight,slight,none,slight,none,slight,complete,none,slight,slight,slight,slight,extensive,moderate,slight,extensive,moderate,slight,slight,slight,slight,slight,none,complete,slight,slight,none,none,slight,slight,slight,slight,none,complete,none,none
slight,none,slight,none,none,slight,slight,extensive,slight,slight,slight,slight,slight,slight,slight,slight,none,extensive,slight,slight,slight,slight,slight,complete,slight,complete,slight,complete,complete,complete,complete,moderate,moderate,slight,extensive,slight,extensive,slight,slight,slight,complete,slight,slight,slight,slight,slight,slight,complete,slight,slight,slight,slight,slight,moderate,moderate,moderate,complete,complete,complete,complete,extensive,extensive,moderate,slight,slight,extensive,slight,complete,slight,slight,complete,complete,complete,slight,complete,slight,slight
moderate,moderate,slight,slight,slight,slight,slight,slight,complete,slight,none,slight,slight,slight,moderate,slight,none,complete,slight,slight,none,slight,extensive,moderate,slight,slight,slight,extensive,complete,extensive,complete,slight,extensive,slight,extensive,moderate,moderate,moderate,complete,extensive,extensive,slight,complete,slight,complete,slight,moderate,complete,slight,slight,extensive,complete,complete,complete,extensive,complete,complete,slight,moderate,extensive,extensive,extensive,complete,none,extensive,moderate,slight,extensive,none,complete,complete,complete,extensive,slight,complete,slight,moderate
none,none,complete,slight,slight,none,slight,none,complete,slight,slight,slight,slight,moderate,slight,slight,slight,moderate,none,none,slight,none,slight,moderate,none,extensive,none,slight,complete,complete,complete,complete,moderate,slight,slight,slight,complete,complete,slight,slight,slight,none,slight,none,moderate,slight,none,complete,none,none,slight,moderate,moderate,extensive,slight,slight,moderate,extensive,extensive,slight,moderate,extensive,extensive,none,complete,complete,slight,slight,slight,complete,complete,moderate,slight,slight,complete,slight,complete
slight,none,slight,none,none,none,none,none,slight,none,slight,moderate,slight,slight,slight,slight,slight,complete,none,none,none,none,moderate,extensive,none,complete,slight,moderate,complete,slight,complete,slight,slight,none,slight,none,moderate,slight,slight,slight,slight,none,slight,none,moderate,slight,slight,complete,slight,slight,extensive,complete,moderate,complete,extensive,extensive,extensive,complete,extensive,moderate,moderate,moderate,extensive,slight,complete,complete,slight,moderate,none,slight,slight,complete,complete,slight,complete,slight,moderate
slight,none,slight,none,none,none,none,none,slight,none,none,slight,slight,slight,slight,slight,none,slight,none,none,none,none,slight,slight,none,none,none,slight,complete,slight,extensive,slight,slight,none,slight,none,slight,none,none,slight,slight,none,slight,none,slight,none,slight,complete,none,none,slight,slight,none,none,none,slight,moderate,slight,slight,slight,slight,slight,slight,none,moderate,extensive,none,slight,none,complete,complete,slight,slight,none,complete,none,none
slight,moderate,slight,slight,slight,slight,slight,slight,extensive,none,slight,slight,slight,extensive,slight,complete,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,extensive,moderate,moderate,none,slight,slight,moderate,slight,extensive,slight,slight,slight,extensive,moderate,slight,slight,complete,slight,extensive,complete,moderate,extensive,moderate,extensive,extensive,complete,extensive,extensive,extensive,slight,moderate,moderate,extensive,slight,extensive,slight,slight,extensive,slight,moderate,slight,complete,extensive,moderate,slight,slight,complete,slight,moderate
none,none,slight,none,none,none,none,none,none,slight,slight,none,slight,slight,slight,slight,none,moderate,none,none,none,none,slight,slight,none,complete,none,slight,complete,moderate,complete,slight,slight,none,slight,none,slight,slight,slight,moderate,moderate,moderate,slight,slight,slight,none,slight,complete,slight,moderate,slight,slight,slight,slight,moderate,complete,moderate,moderate,slight,slight,slight,moderate,complete,none,complete,complete,slight,slight,slight,moderate,moderate,extensive,moderate,none,extensive,slight,slight
moderate,slight,slight,slight,slight,slight,none,slight,moderate,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,moderate,slight,moderate,slight,extensive,complete,moderate,complete,extensive,extensive,slight,extensive,moderate,slight,slight,slight,moderate,moderate,slight,extensive,extensive,moderate,slight,extensive,complete,moderate,moderate,complete,complete,moderate,complete,moderate,moderate,complete,extensive,complete,slight,extensive,complete,slight,extensive,complete,complete,slight,complete,slight,complete,complete,moderate,extensive,slight,complete,slight,slight
