"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","AG_MIA","UTILA","CONSTA","MANUA","WHOLEA","RETAILA","TRANSA","INFOA","FINANCEA","REALEA","PRO_MANA","ADMINA","EDUA","HEALTHA","ARTA","ACCOA","OTHERA","AG_MIB","UTILB","CONSTB","MANUB","WHOLEB","RETAILB","TRANSB","INFOB","FINANCEB","REALEB","PRO_MANB","ADMINB","EDUB","HEALTHB","ARTB","ACCOB","OTHERB","HS1A","HS2A","HS3A","HS4A","HS1B","HS2B","HS3B","HS4B"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L1WA","-0.456806877076491","0","0","0","-3.2015538276273e-05","-0.000334390933349604","-0.000782064543396371","-0.000298730934456756","-0.00134698102002591","-0.000298578642963825","-0.00070872795809256","-0.000871399117641128","0.00647686525429589","-0.000274182450773749","-0.000716518615817724","-0.00128759196566142","-0.00114370635421171","-0.000229513393225488","0","0","0","0","0","-6.77077642024972e-05","0","0","0","0","0","0","0","0","0","0","0","0","-6.2253213222076e-05","-0.000102254754741265","-0.000122892496817942","-0.000170087360461516","-0.000200932030866773","-0.000213868383981299","-0.000217814522028356"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L2WA","0.00178564395517061","0.00244658814485187","-0.00222139755636908","0.000107654425402756","-0.00837094530948411","-0.0305779774798552","-0.012498262274608","-0.00863966012331293","-0.0409410377068617","-0.0151963894639464","-0.0112194729449114","-0.016722921264083","0.12808371283644","-0.00675520461392915","-0.0152961672282294","-0.0127094887331648","-0.00992341908315928","-0.00537622112336269","-0.000434955665313939","-0.00119593550556524","0","-4.49849144239725e-05","-0.00224761843098785","-0.0028487540217841","-0.000188443657117962","0","-0.000951587979949662","0","-6.03671641676817e-05","0","-0.000358739867093398","-0.000448916998297622","-0.000137473173959476","-0.000414177897961049","-0.000671890106729115","-0.00290217853927323","-0.0028605717177636","-0.00295312786325269","-0.00299570218662896","-0.00648515690900013","-0.00655888733571596","-0.00659211250656885","-0.0065896747239335"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L3WA","-0.540473239767864","0","-0.000755369265852915","0","-0.00148944186972273","-0.00441953350663484","-0.00261948657324373","-0.00169523352217747","-0.00520560324674668","-0.00349368478285632","-0.00389273172317722","-0.00315834183039757","0.0259232573364771","-0.00145004787064212","-0.00372092979087115","-0.00259378769008761","-0.00105494309175322","-0.00116355042402633","-0.000278370611924044","-0.000363942970186506","0","-9.12089300650159e-05","-0.000432531219338844","-0.000681344567690975","-5.0619025424601e-05","0","-0.000254423521965545","0","0","0","-0.000171275441383614","-0.000129130338442079","0","-0.000182763442032873","-0.000214883899733633","0","-0.0001539864337814","-0.00018575645223199","-0.000223453970690009","-0.00132680456093328","-0.00136549345616221","-0.00138656958591856","-0.00138943476026714"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L4WA","-0.468479276872458","0.00195960176553616","-0.00101920764022523","0","-0.0061040202408881","-0.00123940593351813","-0.00222192931941776","-0.00234536508829115","-0.0033877287277298","-0.00158351316105492","-0.00520991814905512","-0.0111915476721063","0.0337310954190338","-0.0013629454666853","-0.00351882949081906","-0.0022479982114433","-0.000874053158317397","-0.00148257177035083","0","-7.35658402684457e-05","0","-8.07691013650166e-06","-0.000509707762541577","-0.000883522171660445","0","0","-9.4278216533866e-05","0","0","0","-0.000222117884675555","-3.478466994632e-05","0","-5.08422355774457e-05","-0.000110337771203458","-0.00162222565603231","-0.00179374040055164","-0.00182641065228366","-0.00186794718051682","-0.00130724617897953","-0.00134552589687841","-0.00137458582240354","-0.00137201848674279"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L1BA","-0.355093887533425","0","-0.000888953570682563","0","-0.00129214268865431","-0.0179984443273309","-0.00634100425617971","-0.00409344920245366","-0.0259313012800688","-0.00266592927924122","-0.00727247594060104","-0.00883924768473846","0.0664564814836593","-0.0035133178937888","-0.00795132748119435","-0.0104613398084563","-0.00602713571617842","-0.00264300108822077","-0.00011138362464709","-0.000237041060166229","0","0","-0.00032556322746557","-0.00057447180600222","0","0","-9.53932871716488e-05","0","0","0","-0.000110742404671621","-5.47529280625621e-05","0","-7.06292962990289e-05","-0.000140923671981405","-0.00219125020837405","-0.00225892696696539","-0.00230759975140986","-0.00234609619537828","-0.00259132396755955","-0.00262365991076404","-0.00265449168523374","-0.002655712900236"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L2BA","0.015526416272476","0","-0.00229659621568224","-0.00128076160094524","-0.00638189755722084","-0.00517497218082341","-0.00932471711204245","-0.00702518616839027","-0.0156678940625609","-0.0141282532456149","-0.0158009672751103","-0.0133068176318695","0.101474339328681","-0.00569943454862043","-0.0121960697474214","-0.0090842237059945","-0.0074857383669417","-0.00431567833743759","-0.000415349322349821","-0.000740136235823082","0","-0.000158039795126349","-0.000892865936566419","-0.00124393517453107","-0.000104832988270065","0","-0.000407966865859574","0","0","0","-0.000291532939468469","-0.000252322369697434","0","-0.000242944662020887","-0.00037636163790937","-0.0041933778755967","-0.00419737861955102","-0.00428016152518602","-0.00432612040839524","-0.0056913561475437","-0.00570684938456251","-0.00575157660412148","-0.00574828052531107"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L3BA","-0.408037672616466","0","0","0","-0.0003569040476629","0","-0.00020783893298601","-0.000183689899815006","0","-0.000279078708429074","-0.000211438172305963","-0.000671349168524343","0.0032563857410381","-9.34482809989431e-05","-0.00046098554507622","0","-7.42764654746116e-05","-0.000127215213575605","0","0","0","0","0","-9.10954116084521e-06","0","0","0","0","0","0","0","0","0","0","0","0","-6.35387822782786e-05","-7.6721945206722e-05","-0.000103134907855017","-0.000205658792642529","-0.000253304439141412","-0.000266215671158344","-0.000269971296369815"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L1IA","0.0453410718149126","0","-0.00139195040722625","0.000732448872928635","-0.00777783577594949","-0.00781123919730156","-0.0238732038055272","-0.0126758527175162","-0.0262568933021768","-0.00633104473422527","-0.0279212923475808","-0.0211925024027316","0.175675190732025","-0.0069143067186703","-0.0188302119544544","-0.0384703501227585","-0.0229784606368893","-0.00690493780757397","0","-0.000859669396997871","0","-0.000107167919523713","-0.00224333929455453","-0.00292762015214534","0","0","-0.000654557370429643","0","0","0.000317487262148214","-0.000286484467086898","-0.000338472016933964","0","-0.000118908933541423","-0.000479866294227658","-0.00823975777880203","-0.0079781669299103","-0.00810283497118761","-0.00814311126736494","-0.00533313217392807","-0.00532126946125174","-0.0053796570912689","-0.00536766983408853"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L2IA","-0.458747511153862","-0.00018982510785191","-0.00144183699310029","-0.000487671586785313","-0.00231773322311446","-0.00792990812755439","-0.00450392355605663","-0.00387084853333883","-0.0227037894048641","-0.00910972574000375","-0.00688610847802963","-0.00801446101959008","0.0561988104563884","-0.00263976097061306","-0.00697909899469576","-0.00484421847091137","-0.00331843044777151","-0.00239466075877818","-0.000370928968481724","-0.000690227813227826","0","-0.000364125384070537","-0.000921291192711118","-0.00132623173583185","-0.000135211269276413","0","-0.000425120855753335","0","-1.96369864829224e-05","0","-0.000335702430721048","-0.000265038727980812","0","-0.000255738266106292","-0.000352513865612068","-0.00254773477714462","-0.00264172334301172","-0.00268295859339441","-0.00272983663359448","-0.00185225003818424","-0.00183850525725894","-0.00187413227113559","-0.00187110410831923"
"Lumberton","flood/hurricane","sector_model","DFFD _ ADMINA_L3IA","-0.204949422783079","0.00450042979958897","-0.00145322795409307","0","-0.00779049963421385","-0.0289050874062833","-0.00468761477858484","-0.00549181037119578","-0.0105811329374957","-0.00312850395294223","-0.00828769991964053","-0.0162786186478753","0.0852650841332529","-0.00512758345950465","-0.00779454340173054","-0.00650410100219915","-0.00601470025614332","-0.00326594297528572","-0.0002661102664242","-0.000668072384068919","0","-5.4661479617076e-05","-0.00162774713677481","-0.0021561947881553","-0.000136893347373508","0","-0.000700402729799474","0","-2.58898727865594e-05","0","-0.00036347485655055","-0.000295722975207383","0","-0.00031119941237869","-0.000455217923685698","-0.00409629720224438","-0.0041284405962831","-0.00417971810044061","-0.00421918132022677","-0.00371228038842899","-0.0037876988870487","-0.00382337385171748","-0.00381764617944314"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L1WA","-0.329554053072662","0.000304519699952555","-0.00209607801344334","0.00201546684446376","-0.00063919169899714","-0.0008197687000458","-0.00455427696150155","0","-0.0113608709942534","0","0","0","0","0.0085522504756679","-0.00177431372527168","-0.0088140540205504","-0.0082228172000084","-0.000627545153954685","-5.64644744766415e-05","-0.000314208247320808","0","0","-0.000865606967750826","-0.00116559219887851","0","0","-0.000257865574619853","0","0","0","-0.000148807183711813","-0.000163767688809294","0","-8.41887040339744e-05","-0.000225518787599782","-0.00165118458953809","-0.00200585906132929","-0.00199099112294743","-0.00202144606618256","-0.00229448707586298","-0.00235534707800712","-0.00237359118463887","-0.0023819127996662"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L2WA","0.255107073705194","0.00468836622021655","-0.00628350356175924","0.0051050927292453","-0.00713020256562972","-0.0221452274209271","-0.00581846473111729","0.000712877682244808","-0.016954137643025","-0.00598765782074823","0.00905514657255213","0.00429366273056832","-0.0126416232015964","0.017546700813464","-0.00383733853687978","-0.00131023035901652","-0.00379104385461202","-0.00123801020779693","-0.000584988277587729","-0.00138984549269517","0","-0.000270922031816125","-0.00250190458095564","-0.00317686282056282","-0.000331004681940029","-0.000256181568961526","-0.00109441180699095","0","-0.000172841966854146","0","-0.0005359105232854","-0.000629021060458571","-0.000131068842344634","-0.000510666539733269","-0.000778030933795835","-0.00396961835452435","-0.0042950890767404","-0.00426636111432757","-0.00430659934150564","-0.00658672475683952","-0.00675224459915348","-0.00677731953399665","-0.00677376620167516"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L3WA","0.0947383657248618","0.00164430172425531","-0.00641559302488944","0.00238158379981498","-0.0051408718412713","-0.0116173892032202","-0.00519658339443114","0","-0.00593107412566257","-0.00716301787415532","0","0.00224113065051484","-0.00263545988048656","0.0122627442965004","-0.00575573457166692","-0.00206706264798719","1.23052377683909e-05","-0.00154079458928062","-0.0012414275553102","-0.00177471539496574","0","-0.000602525178158577","-0.0022732512207168","-0.0029843422728047","-0.000635437170481832","0","-0.00140978350022034","0","-0.00045117875139875","0","-0.000909354673300519","-0.000802237316829665","-0.000692210322896296","-0.000853506514481251","-0.000977709817713814","-0.00155784397972362","-0.00195160852376715","-0.00193080723506099","-0.00197627448693939","-0.00532145269970311","-0.00547031626978171","-0.00550169695174398","-0.00550004843060981"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L1BA","0.438019360022486","0.00272248730475831","-0.00716637172282445","0.00503117362927743","-0.00207732136402241","-0.0328011719747588","-0.00725756576187357","0.000967149908435931","-0.0345911363395097","0.00280137400516495","0.00627786241192201","0.00340839873045609","-0.00674146628993464","0.0201044823443096","-0.00544606432793887","-0.0113592588282406","-0.0070714840025471","-0.00151553309675364","-0.00051419233695663","-0.000966841271404372","0","-0.000280805059557287","-0.00136848938246417","-0.0019154089734431","-0.000257135832871779","-0.000364825224322059","-0.000620117485609337","1.87107282419673e-05","0","0","-0.000537360636723857","-0.000452762850209577","-3.16545600825926e-05","-0.000358133974026372","-0.00053011184389493","-0.00687164673787816","-0.00704909706104534","-0.00701540809015015","-0.00704637742066558","-0.00641343496254725","-0.00657355129587379","-0.00661087728608309","-0.00660566841343503"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L2BA","0.775887046809768","0.00269147471625858","-0.0084917561853285","0.00313602299414068","-0.00846698408196084","0","-0.00648627786012235","0.000327151996783117","0","-0.0108234482499432","0.000366836963568543","0.00461467519525557","-0.0119636221621669","0.0204428574751433","-0.00512984620036569","-0.000646797611695691","-0.00428936046349338","-0.00174399493633263","-0.000852544709084387","-0.00145731392425051","0","-0.000534986369761082","-0.00182652057746265","-0.00242674366512159","-0.000417431002042274","-0.0005519447887288","-0.000911492524612478","8.98836298836275e-05","-5.11672269936574e-05","0","-0.000686302014668189","-0.000647007011487666","-0.000281012610453408","-0.000524794276267184","-0.000740983777410719","-0.00795061937585539","-0.00813570859480278","-0.00812132238912843","-0.0081628668088754","-0.00895164775124697","-0.00906461261729455","-0.00911167184030832","-0.00909923866405722"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L3BA","-0.376739607324138","0.000303959497080084","-0.000607891115851053","0.000292802056165495","-0.00121679456717808","0.000130774984550119","-0.000179852346298993","-8.55979028969371e-05","0","-0.000494034062859982","0","-0.000753338848616847","0","0.00157069833429873","-0.000590839745056026","0","2.77371648041553e-05","-0.000146423434408396","-4.79839112375397e-05","-4.59779646728508e-05","0","0","-2.95465481086616e-05","-0.000142056381024622","0","0","-5.15323589633814e-08","0","0","0","-2.65013905489582e-05","-3.25573118548175e-06","0","-2.6889009259634e-05","-3.80964736599577e-05","-9.46067020453484e-05","-0.000488640836246004","-0.00046477442262121","-0.000500341043284605","-0.000822952937108201","-0.000911060280183152","-0.000926314940395102","-0.000934720277765406"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L1IA","-0.38683416218132","8.5211090637764e-05","-0.000652575747974615","0.000713880727407593","-0.000543966741996161","0","-0.00139097186030192","0","0","5.6391518942369e-05","0","0.0005691407008003","-0.00169449878675075","0.00262557485196607","-0.00026475084834542","-0.00164999883249099","-0.00133138308131687","-5.4040553007429e-05","0","-3.24457517630892e-05","0","-1.17177747859686e-06","-0.000160554738585465","-0.000303796516939805","0","0","0","0","0","0","-3.32069195721686e-05","-1.9491330194246e-05","0","0","-3.70820117846973e-05","-0.00064710855327477","-0.000942067115677156","-0.000932723995616219","-0.000956941382349226","-0.000461985811445076","-0.000543115019855599","-0.000564280376749504","-0.000569240618994145"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L2IA","0.28569075426964","0.00108599320263786","-0.00751725062459486","0.00245156822569294","-0.00451129834618779","-0.0112599596734458","-0.00425551243263157","0","-0.0312888429541999","-0.0124298384931528","0.0031318385706318","0.00122784309835667","-0.00331176084688247","0.0171469511239973","-0.00527270703722466","-0.00081561348638357","-0.00203535676867046","-0.00169993585664396","-0.00105786201239796","-0.00191390705809503","-7.54518680161357e-05","-0.00110014864903151","-0.00260801409711041","-0.00348554603073477","-0.000634902093995213","-0.00067528393692586","-0.00131904446271769","0.000239459409617715","-0.000341940469788357","0","-0.000993917665435888","-0.000882973861272975","-0.000424143619833957","-0.000746298311747108","-0.000970149002375406","-0.00735674695459896","-0.00753030682185563","-0.00750389373996801","-0.0075501060142745","-0.0045809720503384","-0.00465124770573014","-0.00469705689816582","-0.00468568084073826"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L3IA","0.964693733747248","0.0143788097421837","-0.0100564006398482","0.00793785352104835","-0.0166312444655418","-0.0556287726784538","-0.00125863074172876","0.00143438557310932","0.00366616177125856","0.00489139656860007","0.0118929991562942","-0.00486816263031776","-0.0155377900667565","0.0258329297824072","-0.00106977883991302","0","-0.00500415437115558","-0.00150092366048897","-0.000956025643945909","-0.00208587564450443","0","-0.000547156227023046","-0.00449492917953186","-0.00573685436529135","-0.00071963981677062","-0.0011527436439064","-0.00209441556672818","0","-0.000460297427456371","0","-0.00118398880686734","-0.00108998877113129","-0.00063627659372221","-0.000955969357481906","-0.0013131743126117","-0.0119057750102612","-0.0120012195049489","-0.0119651691824803","-0.0119793316966015","-0.0092559774655818","-0.00950956900080516","-0.00955444830947368","-0.00953499620799783"
"Lumberton","flood/hurricane","sector_model","DFFD _ EDUA_L4IA","-0.350683790701439","0.00122467615801742","-0.000275876875433138","0.000333362439895986","-0.00266621827449694","0.000528607407389677","0","0","0","0","0","5.13166955385445e-05","0","0.000598867806219171","3.61533771864811e-08","0","0.000191892711998563","-1.69901722187132e-05","0","0","0","0","-0.000237795680662838","-0.000444061623612504","0","0","-2.99594167655746e-07","0","0","0","-0.00013760163339741","-2.96588707478507e-06","0","-2.10669311823033e-05","-4.2304325907165e-05","-0.000191589829568757","-0.000515944400910097","-0.000517329801583107","-0.000548403114033174","-0.000219720215802864","-0.000331378005710759","-0.000350574756905537","-0.000352293866178986"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L1WA","-0.195439428347254","0.000725929459464461","2.4427367340522e-05","0.00273689017494273","-0.00196381952413326","-0.00502289012036013","-0.00645757847351145","0","-0.0158455541338063","-0.00411615657892623","0.000193252913827508","-0.00464795165312274","-0.00378910677179889","-0.00118336375695364","0.0203252868930304","-0.0115943069269236","-0.0125468796822308","-0.000905218393791345","-1.78319880369526e-05","-0.000394870002558209","0","0.000110893592691734","-0.00119421051491801","-0.00150147827986343","0","0","-0.000316024223855275","0","0","0","-0.000132245215415585","-0.000227850233424199","0","-0.000115989713503776","-0.000289269098342619","-0.00351241817366072","-0.00380273217577685","-0.00380021682226568","-0.00382755601292813","-0.00302435267199713","-0.00320282985485696","-0.00320739817788818","-0.00320985291868211"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L2WA","0.804986146046254","0.00848438594476363","-0.00254477243221592","0.00823440979281534","-0.0144151457411416","-0.046289958153735","-0.00924074248618425","0.00137621670739786","-0.0263174734249409","-0.0211324557836984","0.0161301741001252","-0.00349205315625573","-0.0311123310979124","-0.00268776866671753","0.0470628960143218","0","-0.00730538725723517","-0.00202402088334171","-0.00088420892665844","-0.00221623268930445","0","-0.00011457344446947","-0.00403060425651025","-0.0048899025551694","-0.000504875682685786","-0.000646138511566183","-0.00168778087375658","0","-0.000602650918624946","0","-0.000682780314309343","-0.00104162329097462","-4.27332431374263e-06","-0.000828863797584504","-0.00120701502347306","-0.00906338654856205","-0.00927473668508684","-0.00924114279653701","-0.00925730937160547","-0.010432537625116","-0.010812074063737","-0.0107917594116517","-0.0107838232080505"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L3WA","1.15721002200049","0.00496203666434627","-0.00735111430460509","0.00564878937153868","-0.0157107881494745","-0.0396112059164703","-0.0125598974309076","-0.000526144631843614","-0.0138978778129717","-0.0308536553283036","0","-0.00639175614575815","-0.0182941558164914","-0.00502734517567602","0.0451704381917573","-0.0024858434692577","-0.000568560708711691","-0.00388242413603388","-0.00308520382589485","-0.00443588245454103","-0.000337974676075776","-0.00117477514080536","-0.00565580954195091","-0.00707787801730386","-0.00165814259241743","-0.000524946470999257","-0.0034842814813345","0","-0.00166188460481033","-0.000109477037774038","-0.00208772610227648","-0.00206722930559542","-0.00180451572277978","-0.0021405825462271","-0.00239073726673874","-0.00703687449810733","-0.00721294421771589","-0.00720415110904124","-0.00721742394749838","-0.0128482507220468","-0.0132142389500797","-0.0132052087563028","-0.0131924717083377"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L4WA","-0.262857127441933","0.000524364919589403","-7.47800355355831e-05","0.000212066944512795","-0.00136080035768189","0","0","0","0","0","2.5168361019889e-05","-0.00110050762771959","-0.0026691626369478","0","0.00245546735643925","0","0.000136025917086028","0","0","0","0","0","-5.02894802614383e-05","-0.000173323494564888","0","0","0","0","0","0","-3.61429943947154e-05","0","0","0","-8.65585720175769e-06","-0.000250929977461036","-0.000575781661944464","-0.000574750256432215","-0.000604545440499208","-0.000121054329042646","-0.000282986257329512","-0.000300316397186179","-0.00030359861355212"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L1BA","1.05198842943008","0.00508986503540722","-0.00259857588531825","0.00790816090505436","-0.00610880067153217","-0.0646602550301051","-0.0113829730702432","0.00180945495798038","-0.0549455667208676","-0.00654907086572871","0.0112693119572738","-0.00687560410455779","-0.0222940943332252","-0.0039412423936772","0.0527406840855838","-0.0155011402293285","-0.012822537996415","-0.0024311696831348","-0.000729526391097066","-0.00143314481914107","0","-7.40176978866006e-05","-0.00201044479900828","-0.00261563558839082","-0.000353600770063754","-0.000924750081447689","-0.00082130607165934","0","-0.000207899866755562","0.000260557049441646","-0.000625999337354037","-0.000709772988417999","0","-0.000554210166343777","-0.000747297009125711","-0.014053742601746","-0.0140528698891964","-0.0140167775327626","-0.0140143618578504","-0.00982171842867326","-0.0102261346570507","-0.0102142457115998","-0.0102050626086063"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L2BA","1.36849178964179","0.00447371533125362","-0.00400182435378799","0.00418493418267771","-0.0149336190416623","-0.00803817719121539","-0.00892314750524125","0.000633279945140587","0.00247855278708337","-0.0273588149976414","0.00120752035293901","-0.00451952777087022","-0.0275955971420899","-0.00387829494119941","0.0486461660409568","0","-0.0072566642841422","-0.00249481133372622","-0.0011439401618559","-0.00197695270948615","-6.64805477597837e-05","-0.000416705777118328","-0.00245062809142839","-0.00304573680605072","-0.000543707846319308","-0.000876752616464752","-0.00114485670890293","0","-0.000316735558180708","9.54374749560987e-05","-0.000758074134491212","-0.000925633560496822","-5.31848242742564e-05","-0.000731881619006002","-0.00097134089368926","-0.0140042784794102","-0.0141232243562374","-0.0141050324070214","-0.0141243139652101","-0.0124110262409942","-0.0127289484899452","-0.0127322096859","-0.0127198821728216"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L3BA","0.125690777607362","0.00380710515282941","-0.00171026326616564","0.00242270451333906","-0.0100220327476988","-0.000818030647139889","-0.00135831652890266","-0.00223418213188751","0.000406092822208035","-0.00922824319555977","0.00211707703048165","-0.0127854385671734","-0.00323441678336805","-0.000536270448305593","0.0159444520627253","0","0.000223460807061398","-0.00140775677604981","-0.000591858452782817","-0.000737139776654544","0","0","-0.000843725730334887","-0.00105007440450676","-0.000156354769537688","0","-0.000512306379683061","0","-5.40869537049294e-05","0","-0.000308368534625638","-0.000324111343125801","0","-0.000366801755778483","-0.00042162550237657","-0.00402275885699392","-0.00438135899595979","-0.00435880107271688","-0.00440625235446312","-0.00608372447526563","-0.0063270910123187","-0.00633887845122637","-0.00633992772853792"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L4BA","-0.155649790129987","0","0","0","-0.000138499743851809","0","0","0","0","0","0","-2.14080962478658e-05","0","0","7.89482742549172e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5.11151989074768e-05","-6.53204081620819e-05","-7.80185823990002e-05","0","-6.6092130799753e-06","-1.67602421926063e-05","-1.90161157752204e-05"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L1IA","0.326731034980295","0.00305390462584627","-0.000362004056202608","0.00722171193475887","-0.00796674911216606","-0.00450059465422467","-0.0135249387534525","0.000626322402432192","0.00493587283627359","-0.002915235932143","0.00169971257906611","-0.000491199364971104","-0.0288567906652201","0","0.0407592423964366","-0.0186458837236486","-0.014505597206557","-0.00102856019923298","-4.77522011336213e-05","-0.000961355605572982","0","-0.000110098115569548","-0.0023393330658003","-0.00295039625989129","-6.39607628793939e-05","-0.000817648360291556","-0.00065915397587647","0","-4.59631015586101e-05","0","-0.000336439320646511","-0.000532346295234795","0","-0.000218732630272499","-0.00053204612505301","-0.011055689724605","-0.0112700280601673","-0.0112332363528367","-0.0112493680588717","-0.00487597787383282","-0.00513601232630837","-0.00514947620419405","-0.00513660858238945"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L2IA","3.02419511644496","0.00571770951441527","-0.0114378508123726","0.00874640046887537","-0.0227738376317057","-0.0635367772497884","-0.0152480598828007","0","-0.119871123630126","-0.0730203111655537","0.0144156429104048","-0.0193905025735415","-0.0358678501918057","-0.00541910519393033","0.0984459450475028","0","-0.0099549653236701","-0.00657002582737431","-0.0040036006046885","-0.00731035136410713","-0.00126925528907375","-0.00362264091555843","-0.00989317614335555","-0.0125423404823668","-0.00258234095243922","-0.00363560646887683","-0.00496949420482569","0.000994363813995395","-0.00217436525194768","0","-0.0033822785095397","-0.00348310974948054","-0.00244052298281795","-0.00290159070605778","-0.00357973711995408","-0.0343754247837983","-0.0338036709617661","-0.0338006058980174","-0.0337664961520445","-0.0163442851390999","-0.0167423755469876","-0.0167270528708111","-0.0166827073299223"
"Lumberton","flood/hurricane","sector_model","DFFD _ HEALTHA_L3IA","0.190095546351153","0.00733038157006431","-0.0011784457267274","0.00373818493402188","-0.00943409754571682","-0.0319704049537422","-0.000284937130186167","0.000585936343599757","0.00279135581207426","-0.00191671914437781","0.00604534781965305","-0.00776887334607907","-0.0115835188376916","-0.00207060505094244","0.0244400559317709","0.000358725167553766","-0.00287236839160198","-0.000663339636825296","-0.000373253631782949","-0.000877767271847027","0","-7.51113057513566e-05","-0.00207048987612731","-0.00261728207192602","-0.000216490610261655","-0.000345370337836781","-0.000860592115372333","0","-0.000211630658922966","0","-0.000465410371307956","-0.000489594665886679","0","-0.000426161961908146","-0.00058542861334488","-0.00669315606696065","-0.00695092680549705","-0.00692746437639854","-0.00694859951559872","-0.00418939331286491","-0.00447710617144546","-0.00448632398739183","-0.00448161886872745"
"Lumberton","flood/hurricane","sector_model","DFFD _ ARTA_L1WA","-0.0580132396777955","0","0","4.64450205819237e-08","-2.69457912012961e-06","0","-0.000337477862750195","0","-0.000288409973940367","-0.000117590011260997","0","-0.000255275502063212","0","-8.12798264180246e-05","-0.000105704681780386","0.0919192037028235","-0.000765179588540762","-3.42243081199064e-05","0","0","0","0","0","-5.83274120035685e-05","0","0","0","0","0","0","0","0","0","0","0","0","-9.03002892581772e-05","-0.000152121109663048","-0.000176946723018388","-0.000111433825169495","-0.000216261337743822","-0.000209701923053041","-0.000232826105055104"
"Lumberton","flood/hurricane","sector_model","DFFD _ ARTA_L2WA","-0.0315188226099054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0089023023149578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8.04005453810112e-06","0","-1.27327101357009e-05","-1.73359480680341e-05","-2.67222955215709e-05"
"Lumberton","flood/hurricane","sector_model","DFFD _ ARTA_L3WA","-0.0250856376722692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00454016131500817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.09879200464102e-06","-7.0933981471657e-06","-1.36897671821002e-05"
"Lumberton","flood/hurricane","sector_model","DFFD _ ARTA_L1BA","-0.0530424961608564","0","-7.34605930243705e-05","1.17098224434147e-05","-2.13820302240983e-05","-0.00101791481895551","-0.000189286780936245","0","-0.000505234688244171","0","1.03890638264616e-05","-8.61521082611028e-05","0","-0.00010336379507865","-0.000156553621806493","0.09236956756955","-0.000250264963783958","-3.18923120587472e-05","0","0","0","0","0","-1.89007366184982e-05","0","0","0","0","0","0","0","0","0","0","0","0","-0.000185665670045113","-0.000238452169157266","-0.000268268561903282","-0.000139026419302709","-0.000253616328597057","-0.000249341836513371","-0.000271575483577511"
"Lumberton","flood/hurricane","sector_model","DFFD _ ARTA_L1IA","0.0193268398153155","6.07519101379684e-05","-0.000219100507172319","0.000350602767323247","-0.000406400814690943","0","-0.000839843455185742","0","0","-0.00015542388055083","0","-0.000334328102883801","-0.00152121853964766","-9.97769769230546e-05","-0.000156065660447733","0.188878451507591","-0.000989653366501983","-6.80771762387814e-05","0","0","0","-7.38206033584e-06","0","-0.000175942320700719","0","0","0","0","0","0","-1.26656447602913e-05","-2.06218088730142e-05","0","0","-1.01105324281583e-05","-0.000245877345408934","-0.000577054933897837","-0.000638102534807092","-0.000664353081569879","-0.000316017193946222","-0.000404824645974313","-0.000395819228964936","-0.000419166756254407"
