"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","AG_MIA","UTILA","CONSTA","MANUA","WHOLEA","RETAILA","TRANSA","INFOA","FINANCEA","REALEA","PRO_MANA","ADMINA","EDUA","HEALTHA","ARTA","ACCOA","OTHERA","AG_MIB","UTILB","CONSTB","MANUB","WHOLEB","RETAILB","TRANSB","INFOB","FINANCEB","REALEB","PRO_MANB","ADMINB","EDUB","HEALTHB","ARTB","ACCOB","OTHERB","HS1A","HS2A","HS3A","HS4A","HS1B","HS2B","HS3B","HS4B"
"Lumberton","flood/hurricane","sector_model","DY _ HH5WB","-0.153817426301363","-0.000318501571187947","0","0","0.00121702686883608","0","0.000224606368592061","0","0","0","-2.51652908993069e-05","0.000681181024877268","0.00162427515400256","0","0.000104201159138783","0","0","0","0.000230383022173748","0","0","7.74178660559127e-05","-0.000879694114135792","-0.00126222827813468","0","0","-2.5758035095889e-05","0","0","0","-0.000329969612137866","-4.39187753660081e-05","0","-6.59820787754735e-05","-0.000101062781381059","0.000546866496087777","0.000764105862040406","0.000840688231093325","0.00085294705996347","-0.00112461631433678","-0.00125153913666282","-0.00125625051778233","-0.00126226967410546"
"Lumberton","flood/hurricane","sector_model","DY _ HH1BB","-0.092580700426164","0","0","0","0","0.000290122618927273","1.48471525913409e-05","0","0","0","0","0","0","0","4.48055440813772e-06","0","0","0","0","0","0","0","0","-1.01663613021163e-05","0","0","0","0","0","0","0","0","0","0","0","0","2.89991900036357e-05","8.91844760255841e-05","0.000102098416139708","-0.000129137117514466","-0.000220542634591303","-0.000228166440805101","-0.000234759916055003"
"Lumberton","flood/hurricane","sector_model","DY _ HH2BB","-0.106391952554885","0","0","0","0.000164143492423093","-0.00058193220333475","0.000199868304691206","0","0","0.00016740461818748","0","0","0","0","0.000159903973396929","0","7.1453245709775e-05","2.20788671610587e-07","6.22425692463869e-05","-6.82678783094287e-07","0","0","-0.000273249331464606","-0.000322844289946575","0","0","0","0","0","0","0","-5.62805741721571e-06","0","0","-7.25164340902175e-06","0.000245656607203901","0.000428952436926709","0.000539407111551565","0.00055367170371871","-0.00188688306081219","-0.00204317856563284","-0.00204700882627452","-0.00205798600780328"
"Lumberton","flood/hurricane","sector_model","DY _ HH3BB","0.146676298017832","0","7.85931835897885e-05","0","0.000937277594809403","-0.00200221094238136","0.00024900569065817","0.000172076477479572","-0.000662501287482196","0.000465410640385037","0","0.000632861757692207","0","1.33165852493175e-05","0.000458117150638663","0","0.000118020498566606","9.52134548355835e-05","0.000159172957304294","0","0.000140268657164125","0.000184490184054253","-0.00056814882263331","-0.000546979054785182","3.71131633004564e-05","0","0","0","0","0","0.000100820489144761","0","0","0","-1.58412739836442e-05","0.00111265654994605","0.00129072208583545","0.00140774811941903","0.00141820302869362","-0.00700556217936084","-0.0072176878856248","-0.00721603984068181","-0.00722963693396378"
"Lumberton","flood/hurricane","sector_model","DY _ HH4BB","-0.115797814633158","0","0","0","0.00054808360246536","-0.000578936108605283","0","0.000119791998309877","0","0","0","0.000659577686390537","0","0","9.69577318210718e-05","0","0","9.71901421772312e-06","0","0","0","8.09126190429354e-05","-0.000233511649210251","-0.000333020248519176","0","0","-1.7827277649055e-05","0","0","0","0","0","0","0","-1.11407890653742e-05","0.000232252303999231","0.000458549910105911","0.000562971657365238","0.000575766393054897","-0.00262408978443269","-0.00277415886872562","-0.00277934237417763","-0.00278791138143806"
"Lumberton","flood/hurricane","sector_model","DY _ HH5BB","-0.0224058187083957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-7.79877442867817e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.06315498483185e-06","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DY _ HH1IB","-0.0221921045533423","0","0","0","0","0","2.35619807889995e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.97693794719492e-05","0","0","0","0","0","0","0","0","0","0","0","0","1.69292649926244e-05","4.18882562790035e-05","4.94864735858171e-05","0","-1.14896413211662e-05","-1.78088081200791e-05","-2.12306598791251e-05"
"Lumberton","flood/hurricane","sector_model","DY _ HH2IB","-0.128852338751641","0","0","0","7.30606929059154e-05","-4.95946877298111e-06","0.000235661105448381","0","0","0.00061978305809051","0","0","0","0","0.000293111133951187","0","5.34427469431841e-06","1.0013531898903e-05","0.000133832357862508","-0.000176028771194634","1.69112319068959e-05","-7.32323103172748e-05","-0.000617293135511511","-0.000775605651959614","0","0","-2.74911394184974e-05","0","0","0","0","-7.57136001500402e-05","0","0","-6.80127427967902e-05","0.000579970349952023","0.000773240808155956","0.000871883273533633","0.000890158769272619","-0.00185416831576068","-0.00201265354448968","-0.00201847152530918","-0.00202753321447295"
"Lumberton","flood/hurricane","sector_model","DY _ HH3IB","-0.0632810937645827","-0.000131578420858506","9.40900371655673e-05","0","0.000900494760537082","0.00223684196706377","-5.97228827078513e-05","0","3.63059933281595e-05","0.00022137668179993","-0.000393604000859651","0.000985508798011578","0","0.000171099218806391","7.57723102699202e-05","0","0.00066932689625377","5.32705370235622e-05","0.000379508325756566","-0.000633604628007911","0.000482444475404445","-0.000278858855741822","-0.00291624363023005","-0.00325933659905587","0","0","-0.000602987406896609","-1.52080199731973e-05","0","0","0","-0.000163259807062594","0","-6.99850477130524e-05","-0.000420063482623984","0.00268767265515467","0.002809409684155","0.00292603395643799","0.00294342445870738","-0.00686769310886833","-0.0070498470284872","-0.00704766140876781","-0.00705566990934345"
"Lumberton","flood/hurricane","sector_model","DY _ HH4IB","-0.124119188063258","-0.00095254705570188","0","0","0.00155043077937296","0.00475637748238588","-0.000532385020346612","0","0","-0.00101326153109682","-0.0014462502227939","0.00163406974978822","0.000311991402400149","0.000232845973713543","-0.000490301479608936","0","0.00108549589361423","0","0.000277311967627537","-0.000212339076401731","0.00048279939608044","-2.40690171375101e-05","-0.00279051810573914","-0.00333759775534782","0","0","-0.00104925226435992","-2.09038746950068e-05","0","0","-0.000153998559654508","-0.000274299498248303","0","-0.000228749564883292","-0.000428909339208295","0.0030344428966148","0.00314086108605432","0.00325932388776635","0.00326734801255633","-0.00775490745944338","-0.00790408897478958","-0.00790082986238992","-0.00790917551418042"
"Lumberton","flood/hurricane","sector_model","DY _ HH5IB","-0.236346912785543","-2.81938470034603e-05","0","0","0.000428781089756519","0.00068202728103446","0","0","0","0","0","0","0","0.00019025431224571","-1.13688445032021e-05","0","0.000179082801940751","0","0","0","0","0","-0.00063843597352641","-0.00094191994551595","0","0","-4.27346372906326e-05","0","0","0","-0.000176469559540027","-4.45510506503685e-05","0","-5.28407227562384e-05","-9.0266885021266e-05","0.000237560087081755","0.000397175442958618","0.000492405808120022","0.000503979954319314","-0.000725169104441595","-0.000845667905396441","-0.000848663467185564","-0.000857079308654921"
